order_id,customer_id,product_id,order_date,quantity,unit_price,channel,status
O001853,C00485,P00170,2023-08-22,2,180.65,web,completed
O001854,C00553,P00027,2023-02-12,3,130.58,marketplace,completed
O001855,C00215,P00107,2024-12-24,3,167.92,phone,completed
O001856,C00568,P00078,2023-11-18,3,78.99,phone,completed
O001857,C00402,P00131,2024-06-07,3,173.97,marketplace,cancelled
O001858,C00243,P00148,2023-05-12,1,49.41,marketplace,completed
O001859,C00520,P00061,2024-07-09,2,86.63,web,cancelled
O001860,C00611,P00179,2024-08-13,3,19.73,mobile,completed
O001861,C00289,P00047,2023-02-04,1,68.3,mobile,completed
O001862,C00567,P00086,2023-03-08,3,13.8,marketplace,completed
O001863,C00034,P00148,2024-03-02,1,46.27,marketplace,completed
O001864,C00280,P00065,2024-12-29,1,132.66,marketplace,completed
O001865,C00141,P00131,2024-07-01,5,173.92,mobile,completed
O001866,C00279,P00051,2023-03-09,1,105.66,phone,completed
O001867,C00591,P00203,2024-11-04,1,133.96,phone,completed
O001868,C00133,P00136,2024-11-26,1,129.61,marketplace,completed
O001869,C00243,P00202,2024-01-04,2,167.55,web,completed
O001870,C00649,P00082,2023-11-19,1,165.99,phone,completed
O001871,C00169,P00019,2023-08-18,1,226.48,web,completed
O001872,C00205,P00086,2024-09-15,1,14.12,phone,completed
O001873,C00402,P00201,2024-08-09,1,7.42,web,completed
O001874,C00330,P00177,2023-02-11,1,11.77,marketplace,completed
O001875,C00338,P00064,2024-09-19,3,40.9,mobile,completed
O001876,C00359,P00048,2024-01-26,2,33.0,mobile,completed
O001877,C00380,P00121,2023-09-01,5,89.44,mobile,completed
O001878,C00431,P00212,2023-04-14,1,77.75,mobile,completed
O001879,C00416,P00163,2023-09-22,1,174.92,web,completed
O001880,C00005,P00138,2023-04-20,1,76.6,web,completed
O001881,C00064,P00053,2023-12-11,1,244.9,marketplace,completed
O001882,C00385,P00115,2023-04-19,1,28.59,marketplace,completed
O001883,C00056,P00157,2024-07-19,3,103.16,marketplace,completed
O001884,C00408,P00051,2024-07-11,1,108.31,phone,completed
O001885,C00241,P00121,2024-12-15,2,92.17,mobile,completed
O001886,C00480,P00211,2024-11-06,2,212.05,web,completed
O001887,C00251,P00104,2024-08-20,2,74.16,web,completed
O001888,C00148,P00033,2024-09-15,1,125.59,phone,completed
O001889,C00330,P00067,2023-07-01,1,207.91,mobile,completed
O001890,C00450,P00177,2024-08-14,1,12.02,phone,completed
O001891,C00187,P00072,2024-11-24,4,121.43,web,completed
O001892,C00529,P00109,2024-03-14,1,48.18,marketplace,completed
O001893,C00010,P00097,2023-09-09,2,71.75,phone,completed
O001894,C00454,P00146,2023-10-10,3,162.27,marketplace,completed
O001895,C00252,P00035,2023-12-09,1,37.05,mobile,completed
O001896,C00461,P00068,2024-05-28,5,40.2,phone,completed
O001897,C00412,P00095,2023-12-24,4,217.82,marketplace,completed
O001898,C00036,P00015,2024-07-18,1,231.95,marketplace,completed
O001899,C00485,P00080,2024-04-13,1,28.19,marketplace,completed
O001900,C00376,P00063,2024-07-16,1,129.7,mobile,completed
O001901,C00041,P00181,2023-12-05,4,28.6,mobile,completed
O001902,C00269,P00103,2024-06-27,5,215.75,phone,completed
O001903,C00223,P00117,2024-07-17,1,181.01,phone,completed
O001904,C00036,P00128,2024-08-03,3,67.01,marketplace,completed
O001905,C00447,P00020,2024-09-21,3,97.11,marketplace,completed
O001906,C00562,P00073,2023-07-05,1,66.11,web,completed
O001907,C00075,P00037,2024-05-18,2,193.86,mobile,cancelled
O001908,C00312,P00168,2024-06-07,1,243.86,phone,completed
O001909,C00514,P00077,2023-09-15,2,202.05,mobile,completed
O001910,C00298,P00071,2024-11-19,2,128.23,web,completed
O001911,C00379,P00003,2023-11-15,5,54.46,phone,completed
O001912,C00581,P00133,2023-09-19,2,204.39,phone,completed
O001913,C00052,P00101,2023-06-12,4,230.72,web,completed
O001914,C00327,P00067,2024-03-12,1,196.13,phone,completed
O001915,C00368,P00173,2024-06-07,2,41.31,phone,completed
O001916,C00534,P00068,2023-10-26,1,41.52,phone,completed
O001917,C00158,P00056,2024-09-17,1,89.21,mobile,completed
O001918,C00207,P00133,2024-11-11,2,210.87,mobile,cancelled
O001919,C00066,P00187,2024-02-07,1,28.78,phone,completed
O001920,C00218,P00083,2023-01-17,4,128.28,phone,completed
O001921,C00624,P00011,2023-02-21,3,179.46,marketplace,completed
O001922,C00488,P00100,2024-08-01,1,26.35,phone,completed
O001923,C00399,P00198,2024-10-31,1,70.46,marketplace,completed
O001924,C00504,P00110,2024-02-05,2,119.63,marketplace,completed
O001925,C00345,P00016,2024-12-26,2,119.91,web,completed
O001926,C00046,P00185,2023-04-28,2,243.63,mobile,completed
O001927,C00018,P00155,2024-12-17,5,25.05,phone,completed
O001928,C00546,P00116,2023-06-10,1,152.44,phone,completed
O001929,C00536,P00139,2023-12-21,2,202.79,mobile,completed
O001930,C00284,P00065,2023-06-20,3,127.84,web,completed
O001931,C00370,P00079,2024-03-10,1,153.32,phone,completed
O001932,C00455,P00122,2024-07-05,3,186.34,mobile,completed
O001933,C00381,P00189,2024-06-20,2,58.85,web,completed
O001934,C00349,P00044,2024-12-23,1,71.94,marketplace,completed
O001935,C00122,P00005,2023-11-28,1,139.6,phone,completed
O001936,C00439,P00006,2024-04-21,1,21.04,marketplace,completed
O001937,C00266,P00207,2024-09-28,1,74.24,web,completed
O001938,C00558,P00200,2024-04-23,1,72.52,web,completed
O001939,C00595,P00084,2024-10-13,1,99.36,marketplace,completed
O001940,C00211,P00189,2023-11-06,2,58.16,web,completed
O001941,C00118,P00013,2024-10-26,1,47.62,web,completed
O001942,C00553,P00153,2024-04-26,4,20.84,phone,completed
O001943,C00412,P00032,2024-10-16,3,93.3,phone,cancelled
O001944,C00569,P00002,2024-07-04,2,12.87,mobile,completed
O001945,C00466,P00104,2023-11-15,2,71.36,web,completed
O001946,C00231,P00151,2023-07-30,1,139.75,mobile,completed
O001947,C00224,P00205,2023-10-15,1,33.56,web,completed
O001948,C00131,P00157,2023-10-03,3,99.18,web,completed
O001949,C00551,P00104,2024-02-03,3,70.17,mobile,completed
O001950,C00157,P00037,2023-03-29,4,204.44,mobile,completed
O001951,C00403,P00142,2024-12-21,1,103.16,web,completed
O001952,C00310,P00204,2024-07-30,2,120.66,marketplace,completed
O001953,C00434,P00124,2023-10-30,2,89.28,phone,completed
O001954,C00519,P00007,2024-12-10,4,156.19,mobile,completed
O001955,C00151,P00151,2024-11-01,1,135.02,phone,completed
O001956,C00340,P00187,2023-07-21,3,27.5,marketplace,completed
O001957,C00382,P00135,2024-11-25,1,120.35,web,completed
O001958,C00308,P00127,2024-02-23,1,127.59,marketplace,completed
O001959,C00558,P00202,2024-09-06,1,163.67,marketplace,completed
O001960,C00166,P00209,2024-05-11,1,13.49,mobile,cancelled
O001961,C00234,P00045,2023-03-06,1,63.94,marketplace,completed
O001962,C00461,P00191,2024-10-09,3,35.99,marketplace,completed
O001963,C00248,P00078,2023-01-22,4,78.1,mobile,completed
O001964,C00589,P00014,2024-08-19,5,78.15,phone,completed
O001965,C00426,P00061,2024-06-27,1,84.97,phone,completed
O001966,C00033,P00038,2023-12-09,3,42.88,mobile,completed
O001967,C00214,P00077,2024-09-06,5,204.63,phone,completed
O001968,C00630,P00097,2024-12-19,1,67.68,web,completed
O001969,C00359,P00121,2023-10-06,1,94.99,web,completed
O001970,C00113,P00176,2023-12-20,4,98.84,phone,completed
O001971,C00391,P00057,2023-08-02,2,166.49,marketplace,completed
O001972,C00306,P00070,2023-10-29,2,187.79,web,completed
O001973,C00214,P00141,2023-01-23,3,112.97,marketplace,completed
O001974,C00001,P00121,2024-08-26,2,98.61,marketplace,completed
O001975,C00086,P00084,2023-12-25,1,97.83,marketplace,completed
O001976,C00469,P00115,2024-06-09,1,27.9,phone,completed
O001977,C00250,P00140,2024-03-25,4,102.81,phone,completed
O001978,C00062,P00179,2024-01-11,1,20.57,web,completed
O001979,C00257,P00192,2024-07-11,1,33.36,mobile,completed
O001980,C00468,P00166,2023-12-07,4,103.19,web,completed
O001981,C00417,P00173,2023-02-08,1,40.35,web,completed
O001982,C00270,P00184,2023-04-30,1,76.36,mobile,completed
O001983,C00344,P00083,2024-06-27,1,116.25,marketplace,completed
O001984,C00158,P00027,2024-11-20,1,126.63,web,completed
O001985,C00098,P00200,2023-11-23,1,77.7,phone,completed
O001986,C00033,P00105,2023-12-03,2,190.39,marketplace,completed
O001987,C00629,P00060,2023-07-20,1,91.68,web,completed
O001988,C00179,P00036,2024-10-18,2,112.8,marketplace,completed
O001989,C00422,P00166,2023-06-01,3,102.33,marketplace,completed
O001990,C00006,P00098,2023-10-11,1,56.59,mobile,completed
O001991,C00254,P00171,2023-08-16,1,138.34,phone,completed
O001992,C00182,P00216,2024-08-04,1,42.92,phone,completed
O001993,C00414,P00160,2024-10-03,1,118.15,marketplace,completed
O001994,C00524,P00052,2024-09-21,4,213.08,web,completed
O001995,C00596,P00166,2024-04-17,1,97.57,marketplace,completed
O001996,C00347,P00198,2023-05-14,4,74.78,mobile,completed
O001997,C00158,P00183,2024-03-03,4,103.88,marketplace,completed
O001998,C00469,P00181,2023-06-21,1,28.77,phone,completed
O001999,C00440,P00088,2024-12-09,4,15.13,mobile,completed
O002000,C00243,P00004,2024-05-25,1,66.1,web,completed
O002001,C00202,P00157,2023-11-29,4,95.56,phone,completed
O002002,C00005,P00107,2023-03-16,1,167.4,web,completed
O002003,C00282,P00180,2023-08-24,4,35.64,mobile,completed
O002004,C00407,P00040,2023-04-09,3,104.47,mobile,completed
O002005,C00304,P00132,2023-10-03,2,217.58,marketplace,completed
O002006,C00603,P00088,2024-08-04,2,15.52,marketplace,completed
O002007,C00424,P00171,2023-01-10,2,141.55,phone,completed
O002008,C00230,P00203,2024-07-07,2,136.95,mobile,completed
O002009,C00411,P00040,2023-10-07,1,111.21,mobile,cancelled
O002010,C00279,P00110,2024-03-08,3,111.34,mobile,completed
O002011,C00289,P00184,2023-12-29,3,71.97,web,completed
O002012,C00076,P00110,2024-09-30,5,115.41,marketplace,completed
O002013,C00086,P00028,2024-11-19,5,37.67,web,completed
O002014,C00428,P00114,2023-02-10,4,118.59,phone,completed
O002015,C00299,P00164,2024-11-27,3,69.31,mobile,completed
O002016,C00062,P00105,2023-04-13,4,176.18,mobile,completed
O002017,C00606,P00050,2023-09-30,2,99.12,web,completed
O002018,C00508,P00173,2023-06-24,3,40.05,web,completed
O002019,C00139,P00058,2023-06-22,2,22.8,marketplace,cancelled
O002020,C00547,P00017,2024-11-18,2,97.63,phone,completed
O002021,C00447,P00124,2024-10-19,4,89.44,phone,completed
O002022,C00082,P00145,2024-10-17,4,207.44,web,completed
O002023,C00174,P00193,2024-11-24,2,235.09,mobile,completed
O002024,C00053,P00029,2024-05-04,1,75.21,phone,completed
O002025,C00172,P00168,2024-03-30,1,233.1,marketplace,completed
O002026,C00067,P00192,2023-05-27,1,33.17,phone,completed
O002027,C00613,P00120,2024-03-20,1,129.27,mobile,completed
O002028,C00412,P00019,2024-12-23,5,219.21,mobile,completed
O002029,C00137,P00114,2023-11-04,1,117.44,marketplace,completed
O002030,C00282,P00001,2023-11-24,2,114.88,web,completed
O002031,C00042,P00013,2024-10-10,2,47.76,phone,completed
O002032,C00061,P00028,2024-08-25,5,36.23,marketplace,completed
O002033,C00114,P00045,2024-12-26,1,62.91,web,completed
O002034,C00549,P00059,2023-10-25,2,112.28,marketplace,completed
O002035,C00095,P00066,2023-12-26,5,115.3,web,cancelled
O002036,C00253,P00134,2024-07-14,1,93.96,marketplace,completed
O002037,C00607,P00160,2024-05-23,4,105.97,mobile,completed
O002038,C00502,P00014,2024-11-26,1,77.82,web,completed
O002039,C00308,P00190,2024-04-01,1,65.2,web,cancelled
O002040,C00098,P00138,2024-04-19,2,77.19,marketplace,completed
O002041,C00523,P00172,2023-09-05,3,175.93,mobile,completed
O002042,C00233,P00097,2023-01-20,5,73.5,phone,cancelled
O002043,C00257,P00031,2024-02-29,1,66.26,mobile,completed
O002044,C00505,P00163,2024-09-27,1,179.0,marketplace,completed
O002045,C00430,P00109,2024-03-27,2,50.48,phone,completed
O002046,C00387,P00012,2024-03-07,4,239.35,web,completed
O002047,C00050,P00012,2024-03-07,1,239.35,phone,completed
O002048,C00471,P00012,2024-03-07,1,239.35,phone,completed
O002049,C00229,P00137,2024-08-08,1,147.08,phone,completed
O002050,C00200,P00045,2024-05-21,1,66.96,phone,completed
O002051,C00185,P00067,2024-07-11,1,205.43,marketplace,completed
O002052,C00309,P00022,2024-09-12,1,13.32,web,completed
O002053,C00408,P00131,2024-08-16,1,169.33,web,completed
O002054,C00511,P00145,2023-10-07,3,206.19,phone,completed
O002055,C00636,P00123,2023-01-13,1,144.22,marketplace,completed
O002056,C00538,P00116,2024-05-30,3,149.93,phone,completed
O002057,C00633,P00135,2023-07-14,1,121.91,web,completed
O002058,C00476,P00033,2023-12-12,2,117.91,mobile,completed
O002059,C00006,P00154,2024-11-18,1,82.06,phone,completed
O002060,C00513,P00079,2023-07-09,1,161.69,web,completed
O002061,C00246,P00140,2023-09-16,1,111.09,mobile,completed
O002062,C00596,P00097,2023-06-30,1,67.34,marketplace,cancelled
O002063,C00066,P00189,2023-12-06,1,59.12,marketplace,completed
O002064,C00293,P00123,2023-10-28,2,157.78,marketplace,completed
O002065,C00548,P00089,2024-07-15,1,172.6,web,completed
O002066,C00630,P00186,2023-09-02,1,98.24,marketplace,completed
O002067,C00511,P00155,2024-12-06,2,23.6,phone,completed
O002068,C00129,P00174,2024-12-17,1,21.25,web,completed
O002069,C00076,P00081,2024-08-29,3,202.19,web,completed
O002070,C00396,P00085,2023-05-11,1,107.82,phone,completed
O002071,C00160,P00086,2024-04-27,1,13.85,web,completed
O002072,C00510,P00179,2024-11-01,3,19.43,web,completed
O002073,C00345,P00061,2023-03-11,1,92.33,mobile,completed
O002074,C00642,P00077,2024-03-09,2,195.85,phone,completed
O002075,C00568,P00097,2023-11-11,3,69.23,mobile,completed
O002076,C00143,P00208,2024-09-12,1,18.72,web,completed
O002077,C00300,P00109,2023-03-21,3,47.76,mobile,completed
O002078,C00354,P00093,2023-12-06,1,151.14,mobile,completed
O002079,C00481,P00108,2024-12-14,1,86.8,phone,completed
O002080,C00377,P00208,2023-08-13,1,18.53,web,completed
O002081,C00335,P00173,2023-01-19,1,37.1,phone,completed
O002082,C00459,P00140,2024-02-10,3,108.72,phone,completed
O002083,C00221,P00062,2024-06-30,3,128.84,marketplace,completed
O002084,C00381,P00111,2024-06-07,1,194.52,web,completed
O002085,C00007,P00097,2023-06-05,2,73.3,marketplace,completed
O002086,C00054,P00204,2024-11-20,4,109.16,phone,completed
O002087,C00148,P00098,2023-01-21,1,58.57,mobile,completed
O002088,C00500,P00073,2023-06-12,2,65.49,phone,completed
O002089,C00533,P00196,2024-08-16,1,184.75,phone,completed
O002090,C00051,P00032,2023-06-19,4,83.86,marketplace,completed
O002091,C00218,P00135,2024-01-17,1,127.95,phone,completed
O002092,C00511,P00188,2024-10-17,2,95.02,web,completed
O002093,C00614,P00173,2024-06-18,2,41.15,mobile,completed
O002094,C00268,P00144,2023-01-21,2,56.21,marketplace,completed
O002095,C00080,P00034,2024-08-14,1,173.87,web,completed
O002096,C00062,P00124,2024-11-15,1,87.05,web,completed
O002097,C00416,P00021,2023-07-05,1,82.04,phone,completed
O002098,C00528,P00142,2024-11-12,3,110.63,mobile,completed
O002099,C00413,P00206,2023-12-29,1,158.6,marketplace,completed
O002100,C00623,P00216,2023-11-12,3,40.03,web,completed
O002101,C00210,P00211,2023-05-10,1,200.76,phone,completed
O002102,C00433,P00174,2024-06-22,2,21.47,web,completed
O002103,C00204,P00202,2023-03-13,1,163.04,mobile,completed
O002104,C00384,P00213,2023-11-28,1,164.5,mobile,completed
O002105,C00246,P00041,2023-08-10,1,141.93,mobile,completed
O002106,C00494,P00067,2024-03-16,1,197.43,marketplace,completed
O002107,C00214,P00045,2024-03-01,3,65.16,web,completed
O002108,C00491,P00107,2024-09-22,2,187.15,phone,completed
O002109,C00129,P00084,2023-12-06,2,102.19,marketplace,completed
O002110,C00008,P00170,2024-12-05,1,190.79,phone,completed
O002111,C00496,P00025,2023-04-15,3,143.09,phone,completed
O002112,C00517,P00052,2023-12-25,2,206.17,phone,completed
O002113,C00145,P00003,2023-06-17,1,50.4,mobile,completed
O002114,C00458,P00130,2023-09-11,5,132.81,phone,completed
O002115,C00625,P00184,2023-03-20,2,70.36,phone,completed
O002116,C00537,P00177,2023-10-24,1,11.95,mobile,completed
O002117,C00142,P00128,2023-06-14,3,67.2,phone,completed
O002118,C00594,P00150,2024-06-05,2,56.23,web,completed
O002119,C00250,P00104,2024-08-11,1,73.8,phone,completed
O002120,C00099,P00053,2023-02-12,2,263.41,web,completed
O002121,C00214,P00055,2023-02-28,2,166.15,marketplace,completed
O002122,C00212,P00153,2024-10-14,4,21.31,marketplace,completed
O002123,C00394,P00031,2024-01-08,1,64.95,mobile,completed
O002124,C00213,P00175,2024-12-18,4,24.77,web,completed
O002125,C00318,P00216,2024-12-05,2,40.65,phone,completed
O002126,C00003,P00127,2024-02-14,4,120.45,web,completed
O002127,C00018,P00067,2024-09-19,2,202.62,marketplace,completed
O002128,C00208,P00011,2023-03-14,1,173.94,web,completed
O002129,C00206,P00092,2024-11-06,4,115.61,web,completed
O002130,C00567,P00002,2023-03-17,2,13.07,phone,completed
O002131,C00237,P00010,2024-01-31,4,143.66,marketplace,completed
O002132,C00637,P00126,2024-06-20,4,107.21,mobile,completed
O002133,C00175,P00129,2023-02-11,1,222.56,web,completed
O002134,C00586,P00032,2024-01-24,2,84.32,marketplace,completed
O002135,C00091,P00109,2024-08-26,4,48.13,web,completed
O002136,C00620,P00105,2024-12-22,1,180.3,phone,completed
O002137,C00433,P00112,2024-04-16,2,133.47,mobile,completed
O002138,C00438,P00174,2023-12-28,2,19.14,phone,completed
O002139,C00222,P00043,2024-06-12,1,97.56,phone,completed
O002140,C00166,P00184,2024-11-28,2,76.43,phone,completed
O002141,C00012,P00060,2024-11-27,1,90.02,mobile,completed
O002142,C00617,P00175,2023-12-15,5,24.59,web,completed
O002143,C00477,P00100,2023-12-23,2,25.33,mobile,completed
O002144,C00545,P00190,2023-12-08,2,62.78,web,completed
O002145,C00338,P00037,2023-09-28,1,210.81,phone,completed
O002146,C00360,P00108,2024-02-24,1,86.07,web,completed
O002147,C00370,P00193,2024-02-11,3,224.5,web,completed
O002148,C00504,P00074,2023-01-04,3,89.93,marketplace,completed
O002149,C00154,P00021,2024-05-02,1,81.19,marketplace,completed
O002150,C00024,P00040,2024-04-28,3,104.15,phone,completed
O002151,C00122,P00141,2024-05-19,1,118.42,web,completed
O002152,C00177,P00016,2023-11-13,2,113.06,phone,completed
O002153,C00296,P00185,2024-05-11,3,230.66,web,completed
O002154,C00612,P00161,2024-06-18,2,30.19,marketplace,completed
O002155,C00312,P00213,2024-11-16,1,160.81,marketplace,completed
O002156,C00550,P00105,2024-12-04,1,180.22,phone,completed
O002157,C00362,P00090,2023-10-28,2,139.89,phone,completed
O002158,C00158,P00169,2024-04-25,1,116.96,web,completed
O002159,C00163,P00206,2024-10-26,2,163.98,phone,completed
O002160,C00612,P00102,2024-08-20,1,76.17,marketplace,completed
O002161,C00033,P00025,2024-10-30,3,144.64,mobile,completed
O002162,C00618,P00186,2024-02-09,3,100.79,mobile,completed
O002163,C00354,P00213,2024-03-07,2,164.55,web,completed
O002164,C00136,P00005,2023-07-29,1,138.93,web,completed
O002165,C00067,P00141,2023-09-14,5,115.28,mobile,completed
O002166,C00339,P00130,2024-11-19,2,125.35,mobile,completed
O002167,C00411,P00035,2023-03-08,2,34.43,marketplace,completed
O002168,C00353,P00194,2023-06-04,2,111.95,web,completed
O002169,C00083,P00152,2024-06-13,1,156.32,marketplace,completed
O002170,C00097,P00188,2024-04-26,2,87.55,web,completed
O002171,C00428,P00120,2023-12-29,1,132.37,mobile,completed
O002172,C00089,P00034,2023-12-28,1,154.99,marketplace,completed
O002173,C00104,P00159,2024-10-03,3,68.93,mobile,completed
O002174,C00015,P00017,2024-08-06,1,102.48,web,completed
O002175,C00613,P00108,2023-12-03,1,85.87,marketplace,completed
O002176,C00605,P00164,2024-12-08,1,66.69,mobile,completed
O002177,C00178,P00077,2024-11-23,3,206.99,mobile,completed
O002178,C00093,P00098,2023-08-30,4,54.6,marketplace,completed
O002179,C00149,P00020,2024-05-10,3,100.11,mobile,completed
